time,tweet,CleanTweets
2022-09-15 13:21:10+00:00,"@PosIndonesia Ribet lewat DM, harus isi inilah isi itulah,, kalau ada keluhan dari konsumen jangan di bikin ribet dong",ribet lewat pesan langsung isi isi keluh konsumen jangan buat ribet
2022-09-15 13:17:42+00:00,"@PosIndonesia Ribet lewat DM
Lewat Wa saja",ribet lewat pesan langsung lewat whatsapp saja
2022-09-01 15:00:05+00:00,"@PosIndonesia Rada ribet ya min😌 yaudh lanjut DM aja ya tolong di bales, udah saya DM~ thanks.",ribet ya administrator ya sudah lanjut pesan langsung saja ya tolong balas sudah pesan langsung terima kasih
2022-09-05 14:31:06+00:00,"#BeritaJabar 
Siap-siap, 43 Ribu Lebih Warga Kota Bogor Bakal Terima BLT BBM, Cek Informasi Lengkapnya di Sini
@PosIndonesia
#infobltbbm
#dinsoskotabogor
#ptposindonesia 
https://t.co/YivQJeCIqk",ribu lebih warga kota bogor terima bbm cek informasi
2022-08-22 03:14:14+00:00,"Ribuan Meterai Pos Indonesia Dicuri, Negara Merugi Rp 1,5 Miliar
https://t.co/zjpOxKcGTL

https://t.co/D02638oMvG",ribu meterai pos indonesia curi negara rugi rp miliar
2022-07-19 22:38:02+00:00,"Ribuan meterai di PT Pos Indonesia Cabang Lampung telah dicuri dan negara merugi sekitar Rp 1,5 miliar. #pencurianmeterai https://t.co/Y9p8mhVoNc",ribu meterai pt pos indonesia cabang lampung curi negara rugi rp miliar
2022-09-19 09:02:08+00:00,"124 Ribu Warga Kabupaten Tangerang Sudah Terima BLT dan Sembako: Gandeng PT POS Indonesia, Dinas Sosial Kabupaten Tangerang menyalurkan Bantuan Langsung Tunai (BLT) dan sembako kepada 124.602 Keluarga Penerima Manfaat (KPM). https://t.co/e2blPOOQFF",ribu warga kabupaten tangerang sudah terima sembilan bahan pokok gandeng pt pos indonesia dinas sosial kabupaten tangerang salur bantu langsung tunai sembilan bahan pokok keluarga terima manfaat
2022-08-29 13:16:37+00:00,"BLT Rp600.000 Cair September 2022 di PT Pos Indonesia, Simak Ketentuan dari Kemensos Berikut https://t.co/MICAInn1F0",rp cair september pt pos indonesia simak tentu
2022-09-01 06:31:59+00:00,"BLT Rp. 600.000, Pos Indonesia menargetkan dalam waktu 2 minggu, BLT akan cair.
#PenyesuaianRingankanBeban
Selamatkan Ekonomi Indonesia https://t.co/74nv6y5TMi",rp pos indonesia target waktu minggu cair ekonomi indonesia
2022-08-31 07:56:08+00:00,BSU Rp 600 Ribu Akan Mulai Disalurkan Bulan September Melalui Bank Himbara dan Pos Indonesia https://t.co/gpmWgyfL7J,rp ribu salur bulan september bank pos indonesia
2022-09-22 09:59:35+00:00,IniMagelangKu: RT @BorobudurNews_: Lowongan Kerja PT Pos Indonesia Untuk Lulusan SMA/SMK https://t.co/ONW70yKphD https://t.co/NCTffdiVhS,rt lowong kerja pt pos indonesia lulus
2022-07-02 13:05:30+00:00,"@es_diwongsorebo @Mei2Namaku @maman1965 @PosIndonesia Itu ruang publik pelayanan bang, milik negara lagi, minta ijin sama siapa? Klo gak ada issue gak mgkin di rekam juga kali, udah lihat pegawainya sampai manjat itu meja pelayanan? Etis kah pelayanan negara seperti itu?",ruang publik layan bang milik negara lagi izin tidak tidak rekam kali sudah lihat pegawai sampai meja layan etis kah layan negara
2022-08-10 11:21:06+00:00,#teleponkoin @ Perumahan PT Pos Indonesia https://t.co/iT0NNR02VG,rumah pt pos indonesia
2022-07-29 08:37:09+00:00,"@PosIndonesia kalau rumahku ndak ada orangnya/makku gak denger, jangan dibalikin kocak....
Mager anying ambil ke Juanda.
Lempar kek atau spam ""MISI PAKET!"" sampe orang dalam rumah denger.",rumah tidak orang tidak dengar jangan kocak malas gerak anjing ambil juanda lempar misi paket sampai orang rumah dengar
2022-06-27 20:12:34+00:00,@triindonesia jaringanmu eror po moas? Suwe suwe aku nganggo @PosIndonesia tenan og nek caramu koyo ngene,rusak lama lama pakai sekali nek
2022-09-19 02:34:19+00:00,"Rusak mood gara2 pos indonesia, jancok emg",rusak suasana hati gara pos indonesia memang
2022-08-02 05:16:31+00:00,"@Gus_Arifin @JNE_ID @PosIndonesia yg tadinya rutin pakai JNE , skrng udh bye bye sm @JNE_ID , dadaaggg...",rutin pakai jne sudah selamat tinggal selamat tinggal
2022-07-12 15:37:08+00:00,@tukangrosok___ @ListyoSigitP @PosIndonesia Ruwet...,ruwet
2022-07-02 18:19:46+00:00,"@Ibnudharmawan96 @Mei2Namaku @PosIndonesia sabar bang, sakit hati ya ? 🤣",sabar bang sakit hati ya
2022-07-20 03:09:15+00:00,SADIS SEKALI @PosIndonesia,sadis sekali
2022-07-15 02:50:44+00:00,@PosIndonesia Yang ada di e-commercenya bukan Sahabat? 😌,sahabat
2022-07-08 01:07:36+00:00,@PosIndonesia Sahabat Cara cek Kode Pos Yang Bener Gimana Sih ?,sahabat cek kode pos benar sih
2022-09-18 15:15:56+00:00,"@wiji_pri Sahabat informasi tersebut hoax mengatasnamakan Pos Indonesia mohon maaf atas kendala yang dialami, silakan diabaikan dan berhati-hati ya. Makasih :) -Yogi",sahabat informasi isu bohong pos indonesia mohon maaf kendala alami sila abai hati hati ya terima kasih yogi
2022-09-11 01:53:42+00:00,"@Mi73Hel Sama-sama Sahabat. Jika ada pertanyaan atau kendala seputar layanan Pos Indonesia, silakan sapa Mimin lagi ya :) -Kia",sahabat kendala layan pos indonesia sila administrator lagi ya kia
2022-08-22 13:25:52+00:00,@devitajong Sahabat fungsi dari LPU sebagai barcode layanan untuk perangko kiriman Pos Indonesia. :) -Yogi,sahabat kode batang layan perangko kirim pos indonesia yogi
2022-08-31 09:56:07+00:00,"@djaluatmodjo Sahabat, maaf ya udah bikin gak nyaman. Keluhan tersebut bukan dikirim ke akun fanpage Pos Indonesia, sehingga tidak dapat kami balas langsung melalui channel Facebook. Mohon hubungi mimin perihal kendalanya melalui DM ya. Makasih :) -Bryan",sahabat maaf ya sudah buat tidak nyaman keluh kirim akun pos indonesia tidak balas langsung facebook mohon hubung administrator perihal pesan langsung ya terima kasih
2022-09-15 08:46:36+00:00,"@rninrml Sahabat mohon maaf informasi tersebut hoax mengatasnamakan Pos Indonesia, mohon diabaikan dan berhati-hati. Makasih :) -Yogi",sahabat mohon maaf informasi isu bohong pos indonesia mohon abai hati hati terima kasih yogi
2022-09-16 07:04:50+00:00,@idrsptrktl Sahabat mohon maaf informasi tersebut hoax mengatasnamakan Pos Indonesia mohon diabaikan dan berhati-hati ya. Makasih :) -Yogi,sahabat mohon maaf informasi isu bohong pos indonesia mohon abai hati hati ya terima kasih yogi
2022-08-22 11:35:47+00:00,"@devitajong Sahabat mohon maaf atas kendala yang dialami, akan mimin tingkatkan kembali pelayanan Pos Indonesia. :) -Yogi",sahabat mohon maaf kendala alami administrator kembali layan pos indonesia yogi
2022-07-27 06:41:11+00:00,"Sahabat @PosIndonesia  paket saya sudah 3 hari tidak dipick up kurir. Sudah request melalui Shopee, resi sudah keluar juga. Tapi kenapa belum dipick up ya?",sahabat paket sudah hari tidak kurir sudah shopee resi sudah keluar belum ya
2022-09-20 04:14:19+00:00,@snuzululy @PosIndonesia Ciee sahabat pos,sahabat pos
2022-07-23 15:20:04+00:00,"@ovotango Sama-sama Sahabat Pos, semoga membantu. Jika ada yang ditanyakan lagi terkait layanan Pos Indonesia, jangan sungkan-sungkan hubungi mimin ya :) makasih -Roy",sahabat pos moga bantu tanya lagi kait layan pos indonesia jangan sungkan sungkan hubung administrator ya terima kasih
2022-07-31 14:04:10+00:00,"Sahabat Pospay, PT. POS Indonesia meluncurkan produk yang dinamakan Pospay, sebuah platform digital berbasis rekening giro yang dapat mengakses layanan giro pos, transaksi keuangan maupun layanan Pos Indonesia lainnya secara mobile.
Aplikasi ini memudahkan nasabah untuk",sahabat pt pos indonesia luncur produk nama digital bas rekening giro akses layan giro pos transaksi uang layan pos indonesia lain aplikasi mudah nasabah
2022-08-02 16:24:15+00:00,@PosIndonesia @barijoe Sahabat sahabat heyyyyyy kita ga sedeket itu ya,sahabat sahabat hai tidak ya
2022-07-23 11:56:57+00:00,"@Mahen47171972 Siiap Sahabat, sudah mimin respon yaa :)
Terima kasih kembali telah menggunakan layanan Twitter Pos Indonesia ya Sahabat, selamat beristirahat. Stay safe &amp; healthy ya :) -Bryan",sahabat sudah administrator respons ya terima kasih kembali layan twitter pos indonesia ya sahabat selamat istirahat ya
2022-07-30 02:14:26+00:00,"@Sebutsaja_Ab Sama-sama Sahabat. Terima kasih telah menggunakan layanan Contact Ceter Pos Indonesia, Sahabat. Selamat beraktivitas kembali -Lia",sahabat terima kasih layan ceter pos indonesia sahabat selamat aktivitas kembali
2022-08-03 00:02:22+00:00,@yellovved Sama-sama Sahabat. Terima kasih telah menggunakan layanan twitter PT Pos Indonesia. Selamat beraktivitas kembali :) -Miwa,sahabat terima kasih layan twitter pt pos indonesia selamat aktivitas kembali
2022-06-29 07:28:35+00:00,"@yshinory Sama-sama, Sahabat. Makasih  udah hubungi mimin di layanan Twitter Pos Indonesia, selamat beraktivitas dan sehat selalu :) -Lili",sahabat terima kasih sudah hubung administrator layan twitter pos indonesia selamat aktivitas sehat
2022-07-27 02:56:37+00:00,@crmlyn__ Sama-sama Sahabat. Makasih juga ya udah menggunakan layanan Contact Center Pos Indonesia. Mohon kesediaanya menunggu :) -Livy,sahabat terima kasih ya sudah layan pos indonesia mohon tunggu
2022-07-13 06:05:09+00:00,@xirushi Sama-sama Sahabat. Makasih juga ya udah menggunakan layanan Contact Center Pos Indonesia. Selamat beraktivitas :) -Lukman,sahabat terima kasih ya sudah layan pos indonesia selamat aktivitas
2022-07-26 14:19:07+00:00,@rachaprints Sama-sama Sahabat. Makasih juga ya udah menggunakan layanan Contact Center Pos Indonesia. Selamat beristirahat:) -Lukman,sahabat terima kasih ya sudah layan pos indonesia selamat istirahat
2022-08-03 08:18:23+00:00,"@_sempreeee Sama-sama Sahabat. Makasih juga ya udah menggunakan layanan Contact Center Pos Indonesia. Stay Safe, Keep Healthy &amp; Selamat beristirahat 😊 -Citra",sahabat terima kasih ya sudah layan pos indonesia selamat istirahat citra
2022-08-03 06:38:04+00:00,"Itu aja yang bisa saya share. Untuk @PosIndonesia, mungkin bisa dipertimbangkan supaya ukuran stiker LPU diperkecil karena tidak semua kantor pos menyediakan prangko pecahan 10rb. Takutnya karena space kepakai semua utk prangko, stikernya jadi ditempel asal saat disortir 😑",saja bisa bisa timbang ukur stiker tidak kantor pos sedia prangko pecah ribu takut prangko tempel
2022-08-18 08:58:55+00:00,"@PosIndonesia 
Ini aja buat susah
Metode pembayaran lain gak bisa. 
Di lokasi aceh mana ada bank konvensional??? 
Seharus nya kantor pos bisa lebih maju? 
Inilah yang membuat indonesia gak maju! https://t.co/Go6VUgA5NL",saja buat susah metode bayar lain tidak bisa lokasi aceh mana bank konvensional nya kantor pos bisa lebih maju indonesia tidak maju
2022-07-31 12:49:03+00:00,"Apa Saja Koleksi Museum Pos Indonesia? Simak Fasilitas, Lokasi, dan Harga Tiket Masuknya https://t.co/32y70UObXi",saja koleksi museum pos indonesia simak fasilitas lokasi harga tiket masuk
2022-09-08 00:50:32+00:00,@Metdro2 @pandusatria_32 @ListyoSigitP @CCICPolri @jokowi @BossssKR @MARQUEZ__93 @newIding30 @AntonnBnj1 Laporkan aja ke PT Pos @PosIndo @PosIndonesia,saja pt pos
2022-07-12 10:34:20+00:00,"@tukangrosok___ @ferrywf @ListyoSigitP @PosIndonesia Salah-minta maaf-bebas...
Salah-minta maaf- beba...
Wow ..trus untuk apa ada hukum..?",salah maaf bebas salah maaf wow hukum
2022-06-29 20:39:13+00:00,"Yang nyalahin dia main di JDT siapa kampret?

Mau main di JDT kek, di JNE atau bahkan di Pos Indonesia ya terserah dia lah..",salah main sial mau main jne pos indonesia ya serah
2022-09-12 07:06:38+00:00,Salah satunya adalah Nilai Amanah yang artinya Pos Indonesia Group memiliki kesadaran bahwa Bumi adalah tanggung jawab bersama dan titipan untuk generasi mendatang.,salah satu nilai amanah pos indonesia grup milik sadar bumi tanggung jawab titip generasi
2022-09-05 05:24:02+00:00,"Salah satu strategi Pos Indonesia dalam salurkan BLT BBM kepada 20,65 juta KPM, yaitu membentuk tim khusus yang akan membagikan BLT BBM di daerah 3T. 
#MomentumPulihkanEkonomiRI 
#UbahKUHPJadul

Baim | Fans MU | RON 89 | Recommended BL | Apel Pagi | Lee Haechan | Eriksen https://t.co/jsACZcFKHR",salah strategi pos indonesia bbm juta bentuk tim khusus bagi bbm daerah gemar mu rekomendasi beli apel pagi
2022-09-16 05:03:07+00:00,[SALAH] Tautan Pos Indonesia Memberikan Subsidi sebesar 4 Juta – #hoax #viral https://t.co/7lq41VOeIG,salah taut pos indonesia subsidi juta
2022-09-18 03:40:28+00:00,"[SALAH] 
""Tautan Pos Indonesia Memberikan Subsidi Sebesar 4 Juta""

Beredar di aplikasi Whatsapp tautan yang mengatasnamakan Pos Indonesia. Dalam tautan tersebut berisi informasi bahwa Pos Indonesia memberikan subsidi sebesar 4 Juta rupiah dengan cara mengisi kuesioner tersebut. https://t.co/xSuUb2jCcI",salah taut pos indonesia subsidi juta edar aplikasi whatsapp taut pos indonesia taut isi informasi pos indonesia subsidi juta rupiah isi kuesioner
2022-08-08 16:46:50+00:00,@Hafizhanafi_ salam satu almet. Permisi POS indonesia,salam permisi pos indonesia
2022-09-01 14:42:59+00:00,@PosIndonesia Saldo saya lebih dr 10.000 malah di akun pospay nya tp tetep begitu hasilnya🙃🙃🙃 tolong dibenerin lg deh.. itu duit saya stuck jg gabisa di apa2in🙄😤,saldo lebih akun nya begitu hasil tolong deh uang macet tidak bisa
2022-08-23 05:14:53+00:00,@PosIndonesia saldo cukup tapi kenapa gabisa bayar yah? Katanya saldo di akun saya ga cukup https://t.co/QjF58bSqm5,saldo tidak bisa bayar ya saldo akun tidak
2022-08-31 08:14:36+00:00,"Penyaluran BLT Pengalihan Subsidi BBM, Erick Thohir Optimistis PT Pos Indonesia Akan Tepat Sasaran dan Waktu - BUMNINC https://t.co/IFKLVoCl1V",salur alih subsidi bbm optimistis pt pos indonesia tepat sasar waktu
2022-09-01 06:45:53+00:00,"Erick Thohir terus memastikan penyaluran Bantuan Langsung Tunai (BLT) dan Pengalihan Subsidi Bahan Bakar Minyak (BBM) tepat sasaran. Bantuan tersebut juga disalurkan lewat PT Pos Indonesia.
#sobaterick #erickthohir https://t.co/bDDDxDVAaj",salur bantu langsung tunai alih subsidi bahan bakar minyak bbm tepat sasar bantu salur lewat pt pos indonesia
2022-09-05 02:15:00+00:00,Penyaluran bantuan #BLTBBMTepat akan menggunakan tiga metode yang disalurkan oleh Pos Indonesia Ekonomi Tetap Terjaga https://t.co/bO5gS7diMh,salur bantu metode salur pos indonesia ekonomi jaga
2022-09-20 14:15:12+00:00,Penyaluran bantuan selain melalui PT Pos Indonesia juga home visit ke rumah warga https://t.co/LXT4fweEzV,salur bantu pt pos indonesia rumah warga
2022-09-11 23:00:01+00:00,"Penyaluran bantuan itu dilakukan secara simbolis oleh Penjabat (Pj)  Bupati Pati, Henggar Budi Anggoro, di Kantor PT Pos Indonesia Cabang Pati, Kamis (8/9/2022).
SubsidiBagi YangLayak
#AlihSubsidiInflasiTerkendali
https://t.co/FuWgNfZp4S",salur bantu simbolis bupati pati budi kantor pt pos indonesia cabang pati kamis
2022-09-04 23:00:02+00:00,"Untuk penyaluran BLT BBM kepada 20,65 juta KPM, Pos Indonesia memiliki beberapa strategi #DemiWujudkanRIMaju https://t.co/ydhgNH6Ww3",salur bbm juta pos indonesia milik strategi
2022-09-05 02:15:00+00:00,"Dalam menyalurkan BLT BBM, Pos Indonesia menggunakan 3 metode
https://t.co/ZTe1dXN6jc
#BLTBBMTepat
Ekonomi Tetap Terjaga https://t.co/zIRUsX0CdZ",salur bbm pos indonesia metode
2022-09-05 02:16:03+00:00,"Dalam menyalurkan BLT BBM pos Indonesia akan menggunakan tiga metode
#BLTBBMTepat
Ekonomi Tetap Terjaga https://t.co/61fGmYbQbB",salur bbm pos indonesia metode ekonomi jaga
2022-09-16 11:14:44+00:00,"Penyaluran BLT BBM oleh PT. Pos Indonesia Cabang Pare kepada masyarakat desa Gedangsewu sejumlah 888 penerima dengan nilai Rp500.000,- per keluarga penerima manfaat

Jum’at, 19 September 2022 @ Desa Gedangsewu https://t.co/FpzYrlbPVE",salur bbm pt pos indonesia cabang masyarakat desa terima nilai rp keluarga terima manfaat jumat september desa
2022-09-05 02:15:00+00:00,"Sebagai penyalur BLT BBM, PT Pos Indonesia akan gunakan 3 metode dalam salurkan BLT BBM 
#BLTBBMTepat
Ekonomi Tetap Terjaga https://t.co/U1etGpxugA",salur bbm pt pos indonesia metode bbm ekonomi jaga
2022-09-24 17:10:07+00:00,"Penyaluran BLT-BBM oleh PT. Pos Indonesia
Selasa, 13 September 2022
Bertempat di Kantor Desa Bunutwetan

#infobunutwetan #beritabunutwetan #kabarbunutwetan #bltbbm https://t.co/oHHMRzuv3J https://t.co/k3A4QlXJXX",salur bbm pt pos indonesia selasa september tempat kantor desa
2022-09-03 16:53:16+00:00,"Penyaluran BLT BBM dilakukan melalui PT Pos Indonesia.

Penerima BLT BBM ditujukan kepada 20,65 juta Keluarga Penerima Manfaat (KPM). Penyerangan BLT dilakukan dua kali dengan masing-masing sebesar Rp300 ribu.",salur bbm pt pos indonesia terima bbm juta keluarga terima manfaat serang kali rp ribu
2022-09-06 08:06:32+00:00,Penyaluran BLT BBM melalui PT Pos Indonesia tidak akan melalui transfer.  https://t.co/0lsABjtJ1T,salur bbm pt pos indonesia tidak transfer
2022-09-15 16:54:27+00:00,Penyaluran  BLT BBM (2x150rb) dan BPNT (200rb) total Rp 500rb oleh petugas Pos Indonesia di Balai Desa Tawangharjo(15/9) https://t.co/DyhEeZD3yd,salur bbm ribu total rp ribu tugas pos indonesia balai desa
2022-09-15 16:46:53+00:00,Penyaluran  BLT BBM (2x150rb) dan BPNT (200rb) total Rp 500rb oleh petugas Pos Indonesia di Balai Desa Pojok (15/9) https://t.co/l1IKN2ub7l,salur bbm ribu total rp ribu tugas pos indonesia balai desa pojok
2022-09-15 16:49:37+00:00,Penyaluran  BLT BBM (2x150rb) dan BPNT (200rb) total Rp 500rb oleh petugas Pos Indonesia di Balai Desa Selo (15/9) https://t.co/2BFMZlj5EH,salur bbm ribu total rp ribu tugas pos indonesia balai desa selo
2022-09-15 16:35:27+00:00,Penyaluran  BLT BBM (2x150rb) dan BPNT (200rb) total Rp 500rb oleh petugas Pos Indonesia di Balai Desa Tarub (15/9) https://t.co/ciFobuoe7N,salur bbm ribu total rp ribu tugas pos indonesia balai desa tarub
2022-09-24 06:26:24+00:00,"Penyaluran BLT BBM Tersisa di Daerah 3T, Ini Kendala dan Strategi Pos Indonesia https://t.co/I4XKs07e1y",salur bbm sisa daerah kendala strategi pos indonesia
2022-09-03 06:31:44+00:00,"Penyaluran dana BLT BBM dipastikan disalurkan sebanyak dua kali melalui Kantor Pos Indonesia #PenyaluranBLTBBM
Upaya Perbaiki Ekonomi https://t.co/ZhOriBd6cu",salur dana bbm salur kali kantor pos indonesia upaya baik ekonomi
2022-09-03 06:31:29+00:00,"Penyaluran dana BLT BBM disalurkan melalui berbagai saluran Kantor Pos Indonesia #PenyaluranBLTBBM
Upaya Perbaiki Ekonomi https://t.co/XNOsskl1kL",salur dana bbm salur salur kantor pos indonesia upaya baik ekonomi
2022-09-17 05:55:09+00:00,"@giacomoBonbon5 @bankmandiri (2) Himbara/BSI, maka Kemnaker akan melakukan penyaluran dana BSU menggunakan PT. Pos Indonesia. Untuk update informasi validasi dan penyaluran BSU dapat mengunjungi https://t.co/RHhkCgBw24. -Titi",salur dana pt pos indonesia baru informasi validasi salur unjung
2022-09-17 03:58:39+00:00,Penyaluran BLT Ds. Belimbing  kec. Kosambi kepada warga yang berhak menerima dari kantor Pos Indonesia berlangsung aman lancar dipantau Waka Polsek lptu Wayan Sutarjana bersama bhabinkamtihmas Bripka Lukman https://t.co/gavyTVjUhZ,salur ds belimbing camat kosambi warga hak terima kantor pos indonesia aman lancar
2022-09-12 06:05:44+00:00,"Penyaluran diharapkan bisa lebih cepat karena 18,469 juta KPM (keluarga penerima manfaat) sudah terdata di PT Pos Indonesia. 

Mensos Risma Siapkan Pengiriman BLT Hingga Daerah Terpencil",salur harap bisa lebih cepat juta keluarga terima manfaat sudah pt pos indonesia siap kirim daerah pencil
2022-09-13 11:08:17+00:00,"@BPJSTKinfo @AdeJunindah Penyaluran lewat PT. Pos apakah bisa mengambil di Kantor Pos mana saja atau sesuai alamat KTP? Mengingat lokasi kerja dan alamat KTP jauh, kalau harus mudik dulu, ongkosnya saja sejumlah bantuannya. Tolong dipertimbangkan bisa dicairkan di seluruh kantor Pos Indonesia.",salur lewat pt pos bisa ambil kantor pos mana saja sesuai alamat ktp lokasi kerja alamat ktp jauh mudik dulu ongkos saja tolong timbang bisa cair kantor pos indonesia
